300.0 0.0
420.0 0.0000000
424.2 0.0000000
428.4 0.0000000
432.6 0.0000000
436.8 0.0000000
441.0 0.0000000
445.2 0.0000000
449.4 0.0000000
453.6 0.0000000
457.8 0.0000000
462.0 0.0000000
466.2 0.0000000
470.4 0.0000000
474.6 0.0000000
478.8 0.0000000
483.0 0.0000000
487.2 0.0000000
491.4 0.0000000
495.6 0.0000000
499.8 0.0000000
504.0 0.0000000
508.2 0.0000000
512.4 0.0000000
516.6 0.0000000
520.8 0.0000000
525.0 0.0000000
529.2 0.0000000
533.4 0.0000000
537.6 0.0000000
541.79995 0.0000000
545.99995 0.0000000
550.19995 0.0000000
554.39995 0.0000000
558.59995 0.0000000
562.79995 0.0000000
566.99995 0.0000000
571.19995 0.0000000
575.39995 0.0000000
579.59995 0.0000000
583.79995 0.0000000
587.99995 0.0000000
592.19995 0.0000000
596.39995 0.0000000
600.59995 0.0000000
604.79995 0.0000000
608.99995 0.0000000
613.19995 0.0000000
617.39995 0.0000000
621.59995 0.0000000
625.79995 0.0000000
629.99995 0.0000000
634.19995 0.0000000
638.39995 0.0000000
642.59995 0.0000000
646.79995 0.0000000
650.99995 0.0000000
655.19995 0.0000000
659.39995 0.0000000
663.59995 0.0000000
667.79995 0.0000000
671.99995 0.0000000
676.19995 0.0000000
680.39995 0.0000000
684.59995 0.0000000
688.79995 0.0000000
692.99995 0.0000000
697.19995 0.0000000
701.39995 0.0000000
705.59995 0.0000000
709.79995 0.0000000
713.99995 0.0000000
718.19995 0.0000000
722.39995 0.0000000
726.59995 0.0000000
730.79995 0.0000000
734.99995 0.0000000
739.19995 0.0000000
743.39995 0.0000000
747.59995 0.0000000
751.79995 0.0000000
755.99995 0.0000000
760.19995 0.0000000
764.39995 0.0000000
768.59995 2.00401852E-03
772.79995 1.46273407E-03
776.99995 1.05665834E-03
781.19995 7.57125148E-04
785.39995 5.38539432E-04
789.59995 3.74056632E-04
793.79995 2.50374491E-04
797.99995 1.62598066E-04
802.19995 1.03850631E-04
806.39995 6.56672273E-05
810.59995 4.08872547E-05
814.79995 2.50540452E-05
818.99995 1.15240703E-03
823.2 8.09011515E-04
827.4 5.61343040E-04
831.6 3.84809508E-04
835.8 2.60579225E-04
840.0 1.91055296E-04
844.2 1.32098343E-04
848.4 8.59762513E-05
852.6 5.94507110E-05
856.8 4.14084025E-05
861.0 2.88889496E-05
865.2 7.19589964E-02
869.4 6.14531934E-02
873.6 4.34553958E-02
877.8 3.00576203E-02
882.0 2.32823715E-02
886.2 1.85864400E-02
890.4 1.51903769E-02
894.6 1.25025520E-02
898.8 9.80055518E-03
903.0 7.07136188E-03
907.2 5.66329109E-03
911.4 3.99039919E-03
915.6 2.83916760E-03
919.8 2.03873799E-03
924.0 1.51336810E-03
928.2 1.17413921E-03
932.4 8.53855512E-04
936.6 6.54848816E-04
940.8 5.02724841E-04
945.0 3.61219980E-04
949.2 2.35804575E-04
953.4 1.65641686E-04
957.6 1.08580469E-04
961.8 7.79101902E-05
966.0 5.42745438E-05
970.2 3.63772124E-05
974.4 2.48325887E-05
978.6 1.73649514E-05
982.8 1.20995710E-05
987.0 8.64110189E-06
991.2 5.87890372E-06
995.4 3.99686587E-06
999.6 2.73155024E-06
1003.8 1.90762034E-06
1008.0 1.35176992E-06
1012.2 9.67239203E-07
1016.4 6.84923577E-07
1020.6 5.85764496E-07
1024.8 19.279352
1029.0 15.516496
1033.2 14.401766
1037.4 14.325850
1041.6 13.355227
1045.8 10.640532
1050.0 9.1434746
1054.2 8.5582685
1058.4 8.1517353
1062.6 7.5869160
1066.8 6.8958006
1071.0 6.4309759
1075.2 6.2539215
1079.3999 6.2420821
1083.5999 6.3145647
1087.7999 6.3287959
1091.9999 6.7770329
1096.1999 6.8528252
1100.3999 6.5294666
1104.5999 5.9239869
1108.7999 5.9363866
1112.9999 5.8572326
1117.1999 5.9718513
1121.3999 6.0486870
1125.5999 5.9495168
1129.7999 5.7114096
1133.9999 5.6119637
1138.1999 5.7662024
1142.3999 5.7067690
1146.5999 5.7781410
1150.7999 5.6802335
1154.9999 5.7895422
1159.1999 6.0958886
1163.3999 6.4121571
1167.5999 6.8557572
1171.7999 6.9548783
1175.9999 7.0261602
1180.1999 6.3646197
1184.3999 5.9197621
1188.5999 5.5860643
1192.7999 5.4299812
1196.9999 5.3853292
1201.1999 5.1227303
1205.3999 5.0390043
1209.5999 4.9903774
1213.7999 4.9350429
1217.9999 5.0051417
1222.1999 4.9389973
1226.3999 4.8162756
1230.5999 4.9428186
1234.7999 4.8399439
1238.9999 4.8978405
1243.1999 4.9970975
1247.3999 5.0529032
1251.5999 5.1575861
1255.7999 5.1319389
1259.9999 5.2760968
1264.1999 5.3741317
1268.3999 5.4857206
1272.5999 5.6733522
1276.7999 6.0751944
1280.9999 6.6165328
1285.1999 7.2366652
1289.3999 8.0257092
1293.5999 9.0058527
1297.7999 9.5693493
1301.9999 8.6562157
1306.1999 7.3181925
1310.3999 6.3024893
1314.5999 5.7650747
1318.7999 5.4865704
1322.9999 5.3197846
1327.1999 5.0507517
1331.3999 5.0154057
1335.5999 4.8477325
1339.7999 4.9259400
1343.9999 4.9218779
1348.1999 4.8874474
1352.3999 4.9234872
1356.5999 4.8448849
1360.7999 4.9007335
1364.9999 4.9512253
1369.1999 4.9418097
1373.3999 5.0302877
1377.5999 4.8191018
1381.7999 4.7695723
1385.9999 4.6912007
1390.1999 4.7514834
1394.3999 4.7563934
1398.5999 4.6725473
1402.7999 4.4210367
1406.9999 4.2639699
1411.1999 4.1900330
1415.3999 4.0992365
1419.5999 4.0925121
1423.7999 4.0682020
1427.9999 4.0473275
1432.1999 4.0979128
1436.3999 4.0719929
1440.5999 4.1241574
1444.7999 4.1302075
1448.9999 4.1097269
1453.1999 4.0498161
1457.3999 4.0883427
1461.5999 4.0939441
1465.7999 4.1919184
1469.9999 4.1120009
1474.1999 4.0336089
1478.3999 3.8446655
1482.5999 3.8909633
1486.7999 3.8974166
1490.9999 3.8345947
1495.1999 3.9530253
1499.3999 3.9794054
1503.5999 3.8640254
1507.7999 3.7877386
1511.9999 3.7824078
1516.1999 3.7721958
1520.3999 3.7603462
1524.5999 3.7980266
1528.7999 3.7217677
1532.9999 3.7002544
1537.1999 3.7377937
1541.3999 3.7238917
1545.5999 3.8063004
1549.7999 3.7802320
1553.9999 4.0144324
1558.1999 3.9906046
1562.3999 4.0211816
1566.5999 3.9505188
1570.7999 3.9494343
1574.9999 3.9760439
1579.1999 4.1428394
1583.3999 4.4469237
1587.5999 4.7208991
1591.7999 4.9410386
1595.9999 5.0175352
1600.1999 5.2687044
1604.3999 5.0271235
1608.5999 4.5858555
1612.7999 4.1850324
1616.9999 3.9169307
1621.1999 3.7873523
1625.3999 3.6562414
1629.5999 3.5331039
1633.7999 3.4372737
1637.9999 3.4045036
1642.2 3.2642488
1646.4 3.2010226
1650.6 3.1640377
1654.8 3.1830206
1659.0 3.1848130
1663.2 3.1000686
1667.4 3.1014621
1671.6 3.1065831
1675.8 3.1212587
1680.0 3.0330429
1684.2 3.0551972
1688.4 3.1154227
1692.6 2.9364483
1696.8 3.0036030
1701.0 3.0123696
1705.2 2.9809701
1709.4 2.9960995
1713.6 2.9385898
1717.8 2.8898470
