300	0
301	0
302	0
303	0
304	0
305	0
306	0
307	0
308	0
309	0
310	0
311	0
312	0
313	0
314	0
315	0
316	0
317	0
318	0
319	0
320	0
321	0
322	0
323	0
324	0
325	0
326	0
327	0
328	0
329	0
330	0
331	0
332	0
333	0
334	0.00022578
335	0.00025896
336	0.00027971
337	0.0002881
338	0.00031031
339	0.00033756
340	0.000347
341	0.00037418
342	0.00039738
343	0.0003708
344	0.00033934
345	0.00031562
346	0.00028938
347	0.00025806
348	0.0002262
349	0.00019431
350	0.00016128
351	0.00012384
352	8.947e-05
353	8.624e-05
354	8.295e-05
355	7.96e-05
356	8.02e-05
357	7.657e-05
358	7.308e-05
359	6.936e-05
360	6.987e-05
361	6.624e-05
362	7.089e-05
363	7.56e-05
364	8.037e-05
365	8.52e-05
366	9.009e-05
367	9.482e-05
368	9.982e-05
369	0.00010488
370	0.00010975
371	0.00011492
372	0.00012432
373	0.0001341
374	0.00013919
375	0.00014883
376	0.0001589
377	0.00016872
378	0.00017862
379	0.000184
380	0.00019404
381	0.0002046
382	0.00019188
383	0.0001786
384	0.00016555
385	0.000152
386	0.00013833
387	0.00012454
388	0.00011086
389	9.68e-05
390	8.262e-05
391	6.344e-05
392	8.82e-05
393	0.00010824
394	0.00012844
395	0.00015376
396	0.0001743
397	0.0002
398	0.00022088
399	0.00024696
400	0.0002277
401	0.00020828
402	0.0001938
403	0.00017408
404	0.0001542
405	0.00013416
406	0.00011396
407	9.88e-05
408	7.83e-05
409	5.753e-05
410	3.675e-05
411	3.689e-05
412	4.232e-05
413	4.779e-05
414	4.788e-05
415	5.34e-05
416	5.896e-05
417	5.907e-05
418	6.468e-05
419	7.033e-05
420	7.588e-05
421	7.616e-05
422	7.644e-05
423	7.658e-05
424	8.235e-05
425	8.25e-05
426	8.28e-05
427	8.295e-05
428	8.325e-05
429	8.34e-05
430	8.37e-05
431	8.385e-05
432	8.415e-05
433	7.868e-05
434	7.896e-05
435	7.91e-05
436	7.924e-05
437	7.952e-05
438	7.966e-05
439	7.994e-05
440	7.436e-05
441	9.741e-05
442	0.0001148
443	0.00013248
444	0.00015579
445	0.0001734
446	0.00019107
447	0.00021497
448	0.0002328
449	0.00025069
450	0.00027495
451	0.00026956
452	0.00026415
453	0.00025872
454	0.0002478
455	0.00024231
456	0.0002368
457	0.00023127
458	0.00022572
459	0.00022015
460	0.00022648
461	0.00023283
462	0.0002392
463	0.00024559
464	0.000252
465	0.00025843
466	0.00026488
467	0.0002718
468	0.0002783
469	0.00028435
470	0.00029088
471	0.00027315
472	0.00025536
473	0.0002432
474	0.00022496
475	0.00020706
476	0.00019488
477	0.00017661
478	0.0001586
479	0.00014053
480	0.00012873
481	0.0001228
482	0.00011685
483	0.00011088
484	0.00010506
485	9.888e-05
486	9.285e-05
487	8.68e-05
488	8.073e-05
489	7.464e-05
490	6.853e-05
491	8.736e-05
492	0.00010625
493	0.000125
494	0.00014398
495	0.00016302
496	0.00018183
497	0.00020096
498	0.0002198
499	0.00023864
500	0.00025789
501	0.00027676
502	0.00029563
503	0.000315
504	0.0003339
505	0.0003528
506	0.00037229
507	0.00039184
508	0.0004108
509	0.00043044
510	0.00045014
511	0.00043815
512	0.0004318
513	0.00041976
514	0.00040704
515	0.00039494
516	0.0003828
517	0.00037004
518	0.00035728
519	0.00034452
520	0.00033228
521	0.00033228
522	0.00033228
523	0.0003264
524	0.0003264
525	0.0003264
526	0.00032
527	0.00032
528	0.00032
529	0.0003136
530	0.0003136
531	0.0003136
532	0.00031409
533	0.00031409
534	0.00031409
535	0.00031458
536	0.00031458
537	0.00031507
538	0.00031507
539	0.00031556
540	0.00031556
541	0.00031556
542	0.0003483
543	0.0003741
544	0.00040635
545	0.00043928
546	0.00047158
547	0.00049742
548	0.00052972
549	0.00056202
550	0.00059524
551	0.0005823
552	0.00056936
553	0.00055642
554	0.00054348
555	0.00053054
556	0.0005176
557	0.00051113
558	0.00049819
559	0.00048525
560	0.00047158
561	0.00045866
562	0.00044574
563	0.00043282
564	0.0004199
565	0.00040635
566	0.00039345
567	0.000387
568	0.00036651
569	0.000352
570	0.0003392
571	0.00033384
572	0.00031311
573	0.0002944
574	0.0002752
575	0.00026199
576	0.0002432
577	0.00022435
578	0.00020544
579	0.0001929
580	0.00017415
581	0.00017469
582	0.00017523
583	0.0001755
584	0.00017577
585	0.00017604
586	0.00017631
587	0.00017604
588	0.00017523
589	0.00016718
590	0.00016718
591	0.00018144
592	0.00018734
593	0.00020181
594	0.000208
595	0.00021351
596	0.00022168
597	0.000234
598	0.00024124
599	0.00024814
600	0.0002616
601	0.00026855
602	0.00026855
603	0.0002624
604	0.0002628
605	0.0002632
606	0.00025662
607	0.00025701
608	0.0002508
609	0.0002508
610	0.00025118
611	0.00023832
612	0.0002317
613	0.00021879
614	0.00021248
615	0.0001992
616	0.00019285
617	0.0001862
618	0.00017316
619	0.0001665
620	0.00015341
621	0.00015341
622	0.00016008
623	0.00016032
624	0.00016032
625	0.00016032
626	0.00016032
627	0.00015984
628	0.0001548
629	0.00016475
630	0.000165
631	0.00017264
632	0.00017982
633	0.0001876
634	0.00019488
635	0.00019517
636	0.0002025
637	0.00020956
638	0.00021696
639	0.00022407
640	0.00023154
641	0.00022506
642	0.00022539
643	0.00021856
644	0.00021204
645	0.0002052
646	0.00019749
647	0.00019012
648	0.00018279
649	0.0001836
650	0.0001781
651	0.0001715
652	0.00016368
653	0.00016488
654	0.00015801
655	0.00015092
656	0.00014427
657	0.0001376
658	0.000138
659	0.00013148
660	0.00012474
661	0.00011815
662	0.0001044
663	9.048e-05
664	8.364e-05
665	6.97e-05
666	6.282e-05
667	4.893e-05
668	4.194e-05
669	2.8e-05
670	2.804e-05
671	2.103e-05
672	2.106e-05
673	2.106e-05
674	1.406e-05
675	1.406e-05
676	7.04e-06
677	7.04e-06
678	7.05e-06
679	0
680	0
681	0
682	0
683	0
684	0
685	0
686	0
687	0
688	0
689	0
690	0
691	0
692	0
693	0
694	0
695	0
696	0
697	0
698	0
699	0
700	0
701	0
702	0
703	0
704	0
705	0
706	0
707	0
708	0
709	0
710	0
711	0
712	0
713	0
714	0
715	0
716	0
717	0
718	0
719	0
720	0
721	0
722	0
723	0
724	6.78e-06
725	6.81e-06
726	6.8e-06
727	6.83e-06
728	1.36e-05
729	1.374e-05
730	1.372e-05
731	1.368e-05
732	2.088e-05
733	2.118e-05
734	2.133e-05
735	2.84e-05
736	2.828e-05
737	2.836e-05
738	2.852e-05
739	3.57e-05
740	3.59e-05
741	1.438e-05
742	0
743	7.22e-05
744	0.0001446
745	0.00013756
746	0.00013756
747	8.688e-05
748	3.625e-05
749	4.35e-05
750	5.075e-05
751	4.356e-05
752	2.904e-05
753	3.63e-05
754	4.362e-05
755	4.362e-05
756	3.635e-05
757	2.181e-05
758	0
759	8.788e-05
760	3.355e-05
761	1.626e-05
762	1.452e-05
763	2.502e-05
764	4.05e-05
765	4.2e-05
766	3.696e-05
767	3.315e-05
768	2.772e-05
769	5.704e-05
770	9.412e-05
771	0.00018954
772	0.0002847
773	0.00027047
774	0.00024854
775	0.00017568
776	0.0001098
777	0.00015372
778	0.00019032
779	8.052e-05
780	0.00015372
781	8.063e-05
782	0
783	0
784	0
785	7.32e-06
786	7.31e-06
787	0.00016767
788	0.00031988
789	0.00022413
790	0.00013718
791	0.00012291
792	0.0001086
793	0.00010164
794	0.0001022
795	8.008e-05
796	6.489e-05
797	8.676e-05
798	0.0001092
799	0.00035623
800	0.00019548
801	0.00041992
802	0.00064436
803	0.000696
804	0.00074778
805	6.561e-05
806	2.193e-05
807	0.0008041
808	0.0015695
809	0.00142884
810	0.00128128
811	0.0028565
812	0.0007942
813	0.00036567
814	0.00089712
815	0.0004512
816	0.0004872
817	0.0017748
818	0.00162401
819	0.001477
820	0.0012922
821	0.00111188
822	0.00114793
823	0.00113685
824	0.0018034
825	0.00249435
826	0.00309309
827	0.00368847
828	0.0023004
829	0.0061761
830	0.00212949
831	0.00450904
832	0.0098366
833	0.0152496
834	0.00394035
835	0.00587416
836	0.00833448
837	0.0108174
838	0.00649376
839	0.0093221
840	0.0139941
