# Table 23 Colours of redshifted Kinney--Mannucci Sb galaxy
# SDSS (ugriz), WFCAM (ZYJHK) and 2MASS (J2,H2,K2) colours on the Vega system
# Col 1: redshift
# Col 2: u-g An entry with "..." denotes no colour available
# Col 3: g-r An entry with "..." denotes no colour available
# Col 4: r-i
# Col 5: i-z
# Col 6: Z-z
# Col 7: Z-Y
# Col 8: Y-J
# Col 9: J-H
# Col 10: H-K An entry with "..." denotes no colour available
# Col 11: J-J2
# Col 12: H-H2
# Col 13: K-K2 An entry with "..." denotes no colour available
#
 0.0   0.402   0.993   0.577   0.432   0.012   0.292   0.592   0.650     ...  -0.038   0.024      ...
 0.1   0.297   1.129   0.653   0.455   0.025   0.320   0.560   0.726   0.461  -0.033   0.020   -0.017
 0.2   0.176   1.371   0.701   0.495   0.023   0.350   0.545   0.792   0.616  -0.035   0.022   -0.012
 0.3   0.354   1.566   0.744   0.558   0.024   0.356   0.561   0.823   0.740  -0.030   0.029   -0.029
 0.4   0.422   1.639   0.810   0.590   0.024   0.392   0.595   0.802   0.812  -0.037   0.028   -0.053
 0.5   0.338   1.517   1.017   0.627   0.040   0.437   0.609   0.799   0.855  -0.030   0.027   -0.050
 0.6   0.113   1.393   1.199   0.657   0.026   0.466   0.641   0.795   0.909  -0.040   0.028   -0.041
 0.7  -0.160   1.349   1.365   0.714   0.047   0.503   0.687   0.828   0.937  -0.036   0.023   -0.052
 0.8  -0.401   1.548   1.216   0.895   0.046   0.526   0.703   0.848   0.939  -0.035   0.027   -0.064
 0.9  -0.474   1.634   1.047   1.059   0.022   0.511   0.763   0.875   0.921  -0.043   0.030   -0.066
 1.0  -0.508   1.587   0.903   1.174   0.047   0.584   0.802   0.912   0.921  -0.042   0.026   -0.061
 1.1  -0.518   1.444   0.870   1.227   0.075   0.717   0.794   0.952   0.931  -0.040   0.032   -0.061
 1.2  -0.540   1.138   1.123   1.046   0.076   0.899   0.808   0.975   0.936  -0.053   0.029   -0.059
 1.3  -0.552   0.874   1.330   0.884   0.142   1.053   0.869   1.031   0.955  -0.040   0.028   -0.058
 1.4  -0.643   0.719   1.429   0.787   0.150   1.088   0.955   1.079   0.979  -0.040   0.033   -0.056
 1.5  -0.663   0.695   1.337   0.775   0.098   1.041   1.055   1.106   1.010  -0.039   0.036   -0.051
 1.6  -0.633   0.705   1.191   0.903   0.102   0.897   1.246   1.112   1.037  -0.065   0.032   -0.069
 1.7  -0.451   0.755   0.901   1.127   0.045   0.600   1.434   1.148   1.057  -0.066   0.035   -0.063
 1.8     ...   0.757   0.659   1.282   0.003   0.482   1.474   1.203   1.094  -0.063   0.033   -0.061
 1.9     ...   0.753   0.520   1.324  -0.029   0.467   1.449   1.281   1.126  -0.070   0.041   -0.066
 2.0     ...   0.737   0.488   1.202   0.076   0.648   1.388   1.396   1.155  -0.075   0.040   -0.063
 2.1     ...   0.747   0.461   1.086   0.137   0.884   1.223   1.499   1.194  -0.071   0.036   -0.068
 2.2     ...   0.713   0.482   0.933   0.178   1.118   1.029   1.624   1.224  -0.057   0.034   -0.069
 2.3     ...   0.641   0.599   0.708   0.199   1.276   0.863   1.786   1.242  -0.013   0.035   -0.065
 2.4     ...   0.649   0.675   0.536   0.113   1.241   0.819   1.867   1.274  -0.042   0.042   -0.073
 2.5     ...   0.738   0.679   0.431   0.119   1.115   0.989   1.883   1.304  -0.037   0.050   -0.075
 2.6     ...     ...   0.667   0.394   0.121   0.966   1.130   1.894   1.339  -0.004   0.050   -0.087
 2.7     ...     ...   0.599   0.441   0.074   0.763   1.274   1.850   1.374  -0.030   0.051   -0.080
 2.8     ...     ...   0.555   0.419   0.034   0.555   1.464   1.747   1.442  -0.062   0.064   -0.071
 2.9     ...     ...   0.515   0.469   0.034   0.455   1.537   1.642   1.538  -0.082   0.066   -0.076
 3.0     ...     ...   0.495   0.540   0.023   0.337   1.576   1.557   1.626  -0.102   0.062   -0.088
 3.1     ...     ...   0.450   0.602  -0.024   0.150   1.619   1.505   1.698  -0.126   0.063   -0.093
 3.2     ...     ...   0.405   0.584  -0.004   0.161   1.516   1.539   1.769  -0.059   0.064   -0.087
 3.3     ...     ...   0.382   0.587  -0.026   0.178   1.317   1.608   1.860  -0.051   0.058   -0.090
 3.4     ...     ...   0.354   0.570  -0.013   0.306   1.114   1.624   1.954  -0.057   0.044   -0.088
 3.5     ...     ...   0.400   0.529   0.038   0.364   0.990   1.657   2.030  -0.049   0.036   -0.078
 3.6     ...     ...   0.560   0.469   0.115   0.485   0.809   1.758   2.057  -0.009   0.038   -0.083 
