# Table 25 Colours of redshifted blue model quasar spectrum
# SDSS (ugriz), WFCAM (ZYJHK) and 2MASS (J2,H2,K2) colours on the Vega system
# Col 1: redshift
# Col 2: u-g An entry with "..." denotes no colour available
# Col 3: g-r An entry with "..." denotes no colour available
# Col 4: r-i An entry with "..." denotes no colour available
# Col 5: i-z An entry with "..." denotes no colour available
# Col 6: Z-z
# Col 7: Z-Y
# Col 8: Y-J
# Col 9: J-H
# Col 10: H-K 
# Col 11: J-J2
# Col 12: H-H2
# Col 13: K-K2 
#
 2.4  -0.628   0.223   0.123   0.306   0.048   0.135   0.233   0.508   0.498  -0.004   0.027    0.015
 2.5  -0.639   0.281   0.117   0.305   0.035   0.182   0.223   0.475   0.480  -0.014   0.029   -0.064
 2.6  -0.560   0.303   0.148   0.251   0.009   0.250   0.189   0.403   0.485  -0.016   0.036   -0.172
 2.7  -0.393   0.342   0.184   0.152  -0.003   0.264   0.232   0.309   0.419  -0.036   0.017   -0.042
 2.8  -0.161   0.373   0.197   0.097   0.008   0.293   0.266   0.262   0.441  -0.042   0.023   -0.019
 2.9   0.130   0.399   0.202   0.073   0.024   0.238   0.344   0.272   0.467  -0.017   0.014   -0.028
 3.0   0.529   0.430   0.180   0.085   0.034   0.226   0.364   0.277   0.488   0.001   0.013   -0.028
 3.1   1.155   0.461   0.184   0.083   0.033   0.238   0.345   0.287   0.521   0.004   0.005    0.009
 3.2   2.218   0.494   0.205   0.084   0.023   0.219   0.392   0.244   0.600  -0.017   0.006    0.001
 3.3   4.175   0.579   0.221   0.124   0.023   0.177   0.422   0.252   0.612  -0.043   0.005   -0.002
 3.4   6.619   0.705   0.278   0.177   0.000   0.066   0.469   0.277   0.599  -0.046  -0.003   -0.005
 3.5     ...   0.855   0.323   0.148  -0.011  -0.017   0.507   0.311   0.581  -0.039   0.004   -0.011
 3.6     ...   1.015   0.296   0.120  -0.020  -0.056   0.530   0.340   0.551  -0.055   0.004   -0.010
 3.7     ...   1.137   0.271   0.119  -0.041  -0.076   0.525   0.383   0.536  -0.029   0.006   -0.058
 3.8     ...   1.222   0.294   0.121  -0.053  -0.064   0.448   0.468   0.494   0.009   0.012   -0.114
 3.9     ...   1.303   0.336   0.124  -0.003   0.020   0.412   0.493   0.435  -0.024   0.021   -0.069
 4.0     ...   1.412   0.402   0.115   0.039   0.085   0.395   0.497   0.390  -0.040   0.022   -0.043
 4.1     ...   1.555   0.457   0.134   0.047   0.129   0.350   0.504   0.370  -0.043   0.020   -0.048
 4.2     ...   1.737   0.513   0.166   0.041   0.178   0.269   0.522   0.357  -0.042   0.017   -0.042
 4.3     ...   1.918   0.555   0.247   0.048   0.183   0.216   0.561   0.333  -0.031  -0.000   -0.046
 4.4     ...   2.061   0.653   0.344   0.022   0.120   0.180   0.615   0.309  -0.018  -0.008   -0.059
 4.5     ...   2.147   0.930   0.353  -0.019   0.057   0.150   0.642   0.301  -0.012   0.013   -0.034
 4.6     ...   2.326   1.254   0.274  -0.033   0.036   0.148   0.642   0.313  -0.014   0.022   -0.018
 4.7     ...   2.837   1.407   0.197  -0.044  -0.010   0.204   0.637   0.338  -0.005   0.021   -0.020
 4.8     ...   3.823   1.429   0.206  -0.057  -0.040   0.249   0.642   0.356   0.011   0.020   -0.011
 4.9     ...   5.504   1.395   0.301  -0.057  -0.035   0.268   0.638   0.376   0.015   0.025   -0.004
 5.0     ...   7.336   1.369   0.405  -0.011   0.040   0.270   0.625   0.402   0.015   0.026   -0.011
 5.1     ...     ...   1.351   0.528   0.057   0.143   0.295   0.585   0.429  -0.004   0.026   -0.012
 5.2     ...     ...   1.367   0.682   0.076   0.189   0.332   0.526   0.453  -0.028   0.029   -0.012
 5.3     ...     ...   1.510   0.769   0.067   0.249   0.300   0.485   0.488  -0.040   0.027   -0.016
 5.4     ...     ...   1.661   0.911   0.042   0.323   0.227   0.448   0.535  -0.041   0.017   -0.015
 5.5     ...     ...   1.882   1.097   0.027   0.346   0.197   0.421   0.574  -0.035   0.014   -0.015
 5.6     ...     ...   2.065   1.432   0.043   0.337   0.206   0.400   0.598  -0.043   0.022   -0.016
 5.7     ...     ...   1.997   2.017   0.058   0.292   0.230   0.384   0.611  -0.054   0.028   -0.022
 5.8     ...     ...   2.016   2.554  -0.004   0.181   0.253   0.371   0.625  -0.052   0.029   -0.035
 5.9     ...     ...   2.423   2.800  -0.065   0.127   0.264   0.376   0.636  -0.028   0.028   -0.040
 6.0     ...     ...   2.948   2.975  -0.067   0.148   0.289   0.408   0.641   0.011   0.025   -0.038
 6.1     ...     ...   3.524   3.120  -0.091   0.192   0.329   0.427   0.652   0.022   0.021   -0.029
 6.2     ...     ...   4.288   3.256  -0.131   0.302   0.352   0.427   0.669   0.032   0.016   -0.027
 6.3     ...     ...   5.516   3.396  -0.169   0.466   0.366   0.416   0.700   0.026   0.014   -0.035
 6.4     ...     ...   7.559   3.558  -0.114   0.728   0.377   0.395   0.715   0.017   0.015   -0.041
 6.5     ...     ...     ...   3.630   0.163   1.232   0.405   0.354   0.724  -0.003   0.014   -0.036
 6.6     ...     ...     ...   3.796   1.199   2.537   0.462   0.293   0.721  -0.030   0.011   -0.024
 6.7     ...     ...     ...   4.100   3.870   5.402   0.498   0.270   0.711  -0.052   0.002   -0.014
 6.8     ...     ...     ...   4.617   4.969   6.663   0.501   0.281   0.690  -0.068  -0.013   -0.016
 6.9     ...     ...     ...   5.488   5.173   7.123   0.436   0.304   0.665  -0.067  -0.019   -0.018
 7.0     ...     ...     ...   6.858   4.999   7.346   0.335   0.331   0.646  -0.046  -0.007   -0.019
 7.1     ...     ...     ...   7.858   4.821   7.535   0.329   0.355   0.630  -0.041   0.007   -0.024
 7.2     ...     ...     ...   7.781   4.903   7.992   0.392   0.377   0.617  -0.053   0.016   -0.047
 7.3     ...     ...     ...   7.536   4.780   8.251   0.508   0.381   0.609  -0.069   0.020   -0.088
 7.4     ...     ...     ...   7.233   4.426   8.289   0.635   0.384   0.599  -0.067   0.021   -0.103
 7.5     ...     ...     ...   7.001   4.029   8.242   0.760   0.408   0.571  -0.040   0.020   -0.086
 7.6     ...     ...     ...   6.827   3.693   8.152   0.904   0.471   0.542   0.004   0.020   -0.059
 7.7     ...     ...     ...   6.730   3.396   7.942   1.194   0.527   0.528   0.018   0.024   -0.039
 7.8     ...     ...     ...   6.718   3.067   7.414   1.854   0.554   0.520   0.009   0.027   -0.032
 7.9     ...     ...     ...   6.955   2.718   6.022   3.433   0.566   0.515   0.021   0.027   -0.034
 8.0     ...     ...     ...   7.637   2.317   4.347   5.386   0.568   0.509   0.032   0.027   -0.039
 8.1     ...     ...     ...     ...   1.536   3.170   6.800   0.568   0.499   0.029   0.026   -0.043
 8.2     ...     ...     ...     ...   0.462   2.491   7.625   0.556   0.491  -0.009   0.023   -0.048
 8.3     ...     ...     ...     ...   0.443   2.298   7.994   0.525   0.487  -0.039   0.016   -0.053
 8.4     ...     ...     ...     ...   0.466   2.308   8.203   0.473   0.487  -0.082   0.008   -0.056
 8.5     ...     ...     ...     ...   0.492   2.432   8.342   0.421   0.479  -0.118  -0.003   -0.057
