# Table 27 Colours of redshifted red model quasar spectrum
# SDSS (ugriz), WFCAM (ZYJHK) and 2MASS (J2,H2,K2) colours on the Vega system
# Col 1: redshift
# Col 2: u-g An entry with "..." denotes no colour available
# Col 3: g-r An entry with "..." denotes no colour available
# Col 4: r-i An entry with "..." denotes no colour available
# Col 5: i-z An entry with "..." denotes no colour available
# Col 6: Z-z
# Col 7: Z-Y
# Col 8: Y-J
# Col 9: J-H
# Col 10: H-K 
# Col 11: J-J2
# Col 12: H-H2
# Col 13: K-K2 
#
 2.3  -0.454   0.390   0.266   0.422  -0.020   0.159   0.294   0.720   0.700  -0.014   0.025   -0.013
 2.4  -0.444   0.410   0.248   0.417   0.056   0.229   0.357   0.685   0.694  -0.013   0.032    0.006
 2.5  -0.460   0.470   0.242   0.418   0.044   0.274   0.345   0.655   0.676  -0.022   0.035   -0.076
 2.6  -0.385   0.487   0.276   0.367   0.017   0.342   0.308   0.586   0.682  -0.022   0.041   -0.190
 2.7  -0.222   0.521   0.313   0.270   0.005   0.359   0.347   0.491   0.612  -0.042   0.022   -0.055
 2.8   0.006   0.550   0.326   0.215   0.017   0.390   0.379   0.443   0.635  -0.047   0.029   -0.031
 2.9   0.291   0.577   0.332   0.189   0.032   0.334   0.459   0.451   0.660  -0.023   0.020   -0.040
 3.0   0.684   0.607   0.309   0.200   0.043   0.323   0.480   0.454   0.682  -0.006   0.019   -0.041
 3.1   1.302   0.636   0.313   0.197   0.042   0.336   0.461   0.461   0.714  -0.003   0.011   -0.003
 3.2   2.356   0.668   0.334   0.198   0.031   0.318   0.505   0.419   0.792  -0.022   0.012   -0.010
 3.3   4.298   0.754   0.348   0.238   0.029   0.277   0.536   0.425   0.805  -0.048   0.012   -0.012
 3.4   6.723   0.881   0.406   0.292   0.007   0.168   0.585   0.445   0.795  -0.051   0.004   -0.016
 3.5     ...   1.027   0.453   0.266  -0.004   0.086   0.625   0.476   0.780  -0.045   0.011   -0.022
 3.6     ...   1.179   0.428   0.240  -0.013   0.046   0.650   0.502   0.752  -0.062   0.010   -0.021
 3.7     ...   1.296   0.404   0.238  -0.034   0.024   0.647   0.544   0.739  -0.035   0.012   -0.071
 3.8     ...   1.378   0.425   0.240  -0.047   0.035   0.569   0.629   0.697   0.004   0.018   -0.129
 3.9     ...   1.455   0.465   0.242   0.004   0.121   0.532   0.656   0.637  -0.029   0.026   -0.083
 4.0     ...   1.561   0.528   0.233   0.048   0.187   0.516   0.659   0.589  -0.045   0.027   -0.055
 4.1     ...   1.702   0.580   0.251   0.056   0.232   0.473   0.666   0.569  -0.048   0.025   -0.060
 4.2     ...   1.882   0.633   0.282   0.050   0.280   0.394   0.683   0.556  -0.047   0.022   -0.054
 4.3     ...   2.060   0.671   0.362   0.055   0.286   0.343   0.721   0.531  -0.037   0.006   -0.059
 4.4     ...   2.197   0.767   0.459   0.030   0.227   0.305   0.775   0.507  -0.024  -0.002   -0.073
 4.5     ...   2.270   1.049   0.471  -0.011   0.165   0.275   0.803   0.497  -0.018   0.018   -0.047
 4.6     ...   2.434   1.380   0.396  -0.025   0.144   0.271   0.804   0.506  -0.020   0.027   -0.030
 4.7     ...   2.935   1.534   0.321  -0.037   0.096   0.327   0.801   0.530  -0.012   0.026   -0.032
 4.8     ...   3.914   1.558   0.328  -0.051   0.063   0.373   0.809   0.546   0.004   0.025   -0.023
 4.9     ...   5.588   1.526   0.419  -0.051   0.066   0.393   0.806   0.563   0.007   0.030   -0.016
 5.0     ...   7.410   1.503   0.518  -0.004   0.142   0.396   0.794   0.587   0.007   0.031   -0.023
 5.1     ...     ...   1.487   0.636   0.067   0.248   0.421   0.756   0.612  -0.011   0.031   -0.024
 5.2     ...     ...   1.503   0.785   0.087   0.294   0.458   0.699   0.634  -0.035   0.035   -0.025
 5.3     ...     ...   1.645   0.868   0.079   0.353   0.427   0.659   0.669  -0.046   0.032   -0.028
 5.4     ...     ...   1.794   1.006   0.053   0.425   0.357   0.621   0.715  -0.047   0.021   -0.028
 5.5     ...     ...   2.015   1.189   0.036   0.449   0.326   0.593   0.755  -0.041   0.019   -0.027
 5.6     ...     ...   2.194   1.524   0.050   0.441   0.335   0.572   0.778  -0.049   0.027   -0.027
 5.7     ...     ...   2.110   2.120   0.065   0.401   0.359   0.556   0.791  -0.061   0.033   -0.034
 5.8     ...     ...   2.107   2.676   0.005   0.294   0.381   0.543   0.804  -0.059   0.034   -0.046
 5.9     ...     ...   2.511   2.924  -0.054   0.240   0.392   0.548   0.816  -0.035   0.033   -0.051
 6.0     ...     ...   3.040   3.098  -0.055   0.254   0.417   0.582   0.821   0.005   0.030   -0.049
 6.1     ...     ...   3.617   3.242  -0.078   0.291   0.459   0.603   0.832   0.015   0.027   -0.041
 6.2     ...     ...   4.382   3.377  -0.117   0.395   0.482   0.604   0.850   0.023   0.022   -0.039
 6.3     ...     ...   5.610   3.518  -0.153   0.553   0.495   0.593   0.880   0.017   0.019   -0.046
 6.4     ...     ...   7.653   3.678  -0.097   0.810   0.506   0.573   0.896   0.009   0.020   -0.052
 6.5     ...     ...     ...   3.753   0.182   1.308   0.532   0.532   0.906  -0.010   0.020   -0.047
 6.6     ...     ...     ...   3.920   1.221   2.608   0.587   0.473   0.905  -0.035   0.017   -0.034
 6.7     ...     ...     ...   4.225   3.899   5.474   0.624   0.450   0.896  -0.056   0.008   -0.024
 6.8     ...     ...     ...   4.743   5.025   6.755   0.630   0.459   0.878  -0.073  -0.006   -0.027
 6.9     ...     ...     ...   5.614   5.253   7.230   0.568   0.480   0.855  -0.072  -0.012   -0.028
 7.0     ...     ...     ...   6.992   5.093   7.460   0.470   0.505   0.838  -0.052  -0.001   -0.030
 7.1     ...     ...     ...   8.017   4.921   7.649   0.463   0.529   0.822  -0.047   0.013   -0.035
 7.2     ...     ...     ...   7.950   4.998   8.098   0.522   0.551   0.810  -0.059   0.022   -0.059
 7.3     ...     ...     ...   7.709   4.875   8.355   0.634   0.555   0.802  -0.076   0.025   -0.101
 7.4     ...     ...     ...   7.411   4.528   8.397   0.757   0.559   0.792  -0.073   0.027   -0.117
 7.5     ...     ...     ...   7.182   4.137   8.354   0.877   0.584   0.763  -0.045   0.025   -0.100
 7.6     ...     ...     ...   7.011   3.806   8.268   1.015   0.649   0.734  -0.000   0.025   -0.071
 7.7     ...     ...     ...   6.915   3.512   8.060   1.298   0.707   0.718   0.014   0.029   -0.051
 7.8     ...     ...     ...   6.902   3.186   7.536   1.953   0.736   0.711   0.003   0.032   -0.044
 7.9     ...     ...     ...   7.137   2.840   6.149   3.525   0.748   0.706   0.013   0.032   -0.045
 8.0     ...     ...     ...   7.810   2.439   4.484   5.472   0.751   0.700   0.023   0.032   -0.050
 8.1     ...     ...     ...     ...   1.642   3.310   6.886   0.750   0.691   0.019   0.032   -0.055
 8.2     ...     ...     ...     ...   0.497   2.623   7.719   0.739   0.684  -0.017   0.029   -0.060
 8.3     ...     ...     ...     ...   0.476   2.419   8.094   0.708   0.681  -0.045   0.023   -0.065
 8.4     ...     ...     ...     ...   0.499   2.421   8.308   0.657   0.682  -0.084   0.014   -0.068
 8.5     ...     ...     ...     ...   0.528   2.539   8.449   0.605   0.677  -0.117   0.004   -0.070
